"","geneID","Dauer-SRS004859","Dauer-SRS269390","Dauer-SRS269389","Dauer-SRS269391","L1-SRS003005","L1-SRS151153","L2-SRS001788","L2-SRS174229","L3-SRS001790","L3-SRS150938","L4-SRS001791","L4-SRS004864","L4_male-SRS003000","L4_male-SRS174140","YA-SRS001789","YA-SRS178501","EE_028-SRS311761","EE_028-SRS931097","EE_118-SRS931098","EE_118-SRS931099","EE_199-SRS931095","EE_378-SRS932422","EE_467-SRS932420","EE_574-SRS932425","EE_674-SRS932432","EE_674-SRS932431","EE_285-SRS932437","EE_199-SRS932475","EE_285-SRS932477","EE_378-SRS932479","EE_467-SRS932481","EE_574-SRS932483","DauerEntry-SRS004860","DauerEntry-SRS269109","DauerEntry-SRS174141","DauerEntry-SRS269110","DauerExit-SRS151144","DauerExit-SRS269108","DauerExit-SRS269111","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"240","WBGene00022006",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828176108171063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mpst-5","Y59H11AM.2","MercaptoPyruvate SulfurTransferase homolog","Rhodanese-like domain, Rhodanese-like domain superfamily, Sulfurtransferase TST/MPST-like","Cbr-mpst-5 | WBGene00038927",93,"Cbn-mpst-5 | WBGene00191175",92.6667,"Cre-mpst-5 | WBGene00056208",92.3333,"Cjp-mpst-5 | WBGene00129773",85.3333
"241","WBGene00022007",0,0,0,0,0,0,0,0,0,0,0,0,0.0700575280894783,0,0.0875793096333212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mpst-6","Y59H11AM.3","MercaptoPyruvate SulfurTransferase homolog","Rhodanese-like domain, Rhodanese-like domain superfamily, Sulfurtransferase TST/MPST-like","Cbr-mpst-5 | WBGene00038927",93,"Cbn-mpst-5 | WBGene00191175",92.6667,"Cre-mpst-5 | WBGene00056208",92.3333,"Cjp-mpst-5 | WBGene00129773",85.3333
"242","WBGene00022225",0,0,0.0202093572193654,0.0163484009024187,0,0.014112480363542,0.0615020296284798,0,0,0.0181172161419033,0,0,0,0,0.0875793096333212,0.0922528118195779,0,0,0,0,0,0,0.146553461933508,0,0,0,0,0,0,0,0.111127175161654,0.262785914359647,0.0359045245553377,0,0.041814010528517,0.0348961748069439,0,0.0489835904971834,0.0306226097139205,"Y73B3B.3","Y73B3B.3","Signal transduction histidine kinase","",NA,NA,NA,NA,NA,NA,NA,NA
"243","WBGene00022291",0,0,0,0,0,0.014112480363542,0.153755074071199,0,0,0,0,0.042879710448752,0,0,0.0437896548166606,0.0461264059097889,0.118524783650786,0.104580139499448,0.0638079961245576,0,0.0538747327341852,0,0.146553461933508,0.12812502542481,0.287669906836662,0.0716391187987209,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"Y75D11A.2","Y75D11A.2","DEK_C domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"244","WBGene00022318",0,0,0,0,0,0,0.12300405925696,0,0,0,0,0.042879710448752,0.490402696626348,0.78676730276251,0.0437896548166606,0,0,0,0,0,0.161624198202556,0,0,0,0,0.214917356396163,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y82E9BL.1","Y82E9BL.1","Bee-milk protein","",NA,NA,NA,NA,NA,NA,NA,NA
"245","WBGene00022338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y82E9BR.5","Y82E9BR.5","","",NA,NA,NA,NA,NA,NA,NA,NA
"246","WBGene00022433",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0.0437896548166606,0.0461264059097889,0.474099134603145,0,0,0,0,0.147022738095606,0,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.525571828719294,0.0359045245553377,0,0.041814010528517,0,0.126211838746202,0,0,"Y108F1.5","Y108F1.5","HA2 domain-containing protein","Helicase-associated domain, P-loop containing nucleoside triphosphate hydrolase","Cbr-ddx-35 | WBGene00035541",89.7959,"Cbn-ddx-35 | WBGene00155977",91.1565,"Cre-ddx-35 | WBGene00063495",0,"Cjp-ddx-35 | WBGene00121321",83.6735
"247","WBGene00022481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306226097139205,"srz-9","Y119D3B.3","Serpentine Receptor, class Z","7TM GPCR, serpentine receptor class z (Srz)",NA,NA,NA,NA,NA,NA,NA,NA
"248","WBGene00022482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxa-208","Y119D3B.4","FTH domain-containing protein","Domain of unknown function DUF38/FTH, Caenorhabditis species",NA,NA,NA,NA,NA,NA,NA,NA
"249","WBGene00022509",0,0,0,0,0,0.014112480363542,0.184506088885439,0,0,0,0,0,0,0,0,0,0.355574350952359,0.156870209249172,0,0,0,0,0,0.25625005084962,0.359587383545828,0,0,0,0,0,0,0.262785914359647,0,0,0,0,0,0,0,"ZC53.2","ZC53.2","Robl_LC7 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"250","WBGene00022582",0,0,0.0202093572193654,0,0.0148702431504835,0,0,0,0,0.0181172161419033,0,0,0,0,0,0,0,0,0,0,0.215498930936741,0,0,0.192187538137215,0.0719174767091656,0,0,0,0,0,0,0.0875953047865491,0,0,0.041814010528517,0.0348961748069439,0,0,0,"ZC262.5","ZC262.5","Putative ATP synthase subunit epsilon, mitochondrial","ATP synthase, F1 complex, epsilon  subunit, mitochondrial, ATP synthase, F1 complex, epsilon  subunit superfamily, mitochondrial","CBG30211 | WBGene00271079",81.4815,NA,NA,"CRE00969 | WBGene00062982",79.6296,NA,NA
"251","WBGene00022651",0,0.222607481570327,0,0.0163484009024187,0,0.014112480363542,0.0307510148142399,0,0.0822869484958995,0.0543516484257099,0,0.042879710448752,0.0700575280894783,0,0,0,0,0.104580139499448,0,0,0,0,0,0.12812502542481,0.0719174767091656,0,0,0,0,0.256872660130884,0.222254350323308,0.175190609573098,0,0,0.041814010528517,0.0348961748069439,0,0,0,"ZK84.4","ZK84.4","","",NA,NA,NA,NA,NA,NA,NA,NA
"252","WBGene00022728",0,0,0,0.049045202707256,0,0.014112480363542,0.0922530444427196,0,0.0411434742479498,0,0,0,0,0,0.0437896548166606,0.0461264059097889,0,0.052290069749724,0,0.112329486647506,0.215498930936741,0,0.146553461933508,0,0,0.0716391187987209,0,0,0,0,0,0,0,0,0,0,0.126211838746202,0,0,"ZK402.1","ZK402.1","Protein FAR1-RELATED SEQUENCE","",NA,NA,NA,NA,NA,NA,NA,NA
"253","WBGene00022729",0,0,0.0404187144387309,0.0163484009024187,0.0148702431504835,0,0.12300405925696,0,0.0411434742479498,0.0181172161419033,0,0,0,0,0.0437896548166606,0.0461264059097889,0,0.104580139499448,0.0638079961245576,0,0,0,0,0.12812502542481,0,0,0.212605372537764,0,0,0,0.111127175161654,0.0875953047865491,0,0,0,0,0.126211838746202,0,0,"ZK402.2","ZK402.2","SPK domain-containing protein","SPK domain",NA,NA,NA,NA,NA,NA,NA,NA
"254","WBGene00022826",0.0359418153765268,0,0.0202093572193654,0.0163484009024187,0,0,0,0,0,0,0,0,0,0,0,0,0.118524783650786,0.104580139499448,0,0,0,0,0.0732767309667538,0,0.0719174767091656,0.143278237597442,0,0,0,0,0.222254350323308,0.437976523932745,0,0,0,0.104688524420832,0,0,0,"ZK816.3","ZK816.3","","",NA,NA,NA,NA,NA,NA,NA,NA
"255","WBGene00043327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10774946546837,0,0,0,0,0.0716391187987209,0,0.0940553271056166,0.168743306163974,0,0.111127175161654,0,0,0,0,0,0,0,0,"F45D11.7","F45D11.7","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"256","WBGene00043328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237049567301572,0,0,0.280823716618766,0.215498930936741,0,0,0.0640625127124049,0,0,0.318908058806646,0.188110654211233,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"F45D11.11","F45D11.11","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"257","WBGene00043469",0,0,0,0,0,0.014112480363542,0.0615020296284798,0,0,0.0362344322838066,0,0,0,0.0414088054085531,0.0437896548166606,0.0922528118195779,0,0.313740418498344,0.191423988373673,0,0,0.220534107143408,0.146553461933508,0,0,0.0716391187987209,0,0.0940553271056166,0,0.128436330065442,0,0,0.0359045245553377,0,0,0,0,0,0,"R09H3.2","R09H3.2","Inner membrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"258","WBGene00043988",0,0,0,0,0,0.028224960727084,0,0,0,0.0181172161419033,0,0,0,0,0,0,0,0,0.0638079961245576,0,0.0538747327341852,0.0735113690478028,0,0.0640625127124049,0,0.0716391187987209,0,0,0,0,0,0,0,0,0.041814010528517,0,0,0,0.0918678291417616,"AC8.10","AC8.10","DNA topoisomerase","","CBG05097 | WBGene00027632",11.804,NA,NA,"CRE30180 | WBGene00072410",32.7394,"CJA18145 | WBGene00137349",13.8085
"259","WBGene00043989",0,0,0.0202093572193654,0.0326968018048373,0,0.07056240181771,0.0307510148142399,0,0,0.0181172161419033,0,0,0,0.207044027042766,0,0.0461264059097889,0,0,0,0.0561647433237531,0.0538747327341852,0,0,0.0640625127124049,0,0,0,0,0,0,0,0,0,0,0,0,0.126211838746202,0.0489835904971834,0,"AC8.11","AC8.11","","",NA,NA,NA,NA,NA,NA,NA,NA
"260","WBGene00044099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-75","Y19D10A.15","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd)","Cbr-srd-61 | WBGene00024403",42.5076,"CBN09383 | WBGene00148108",32.7217,"CRE15894 | WBGene00061133",62.9969,NA,NA
"261","WBGene00044131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.16","Y45G12C.16","","","CBG01124 | WBGene00024401",49.7409,"CBN15764 | WBGene00154489",55.9585,"CRE15896 | WBGene00081974",46.6321,NA,NA
"262","WBGene00044146",0,0,0,0.0163484009024187,0,0,0.0615020296284798,0,0.0411434742479498,0,0,0,0,0.0414088054085531,0,0,0,0,0,0.0561647433237531,0,0,0,0.25625005084962,0.0719174767091656,0.214917356396163,0,0,0,0,0,0,0,0,0,0,0,0,0,"M163.10","M163.10","","",NA,NA,NA,NA,NA,NA,NA,NA
"263","WBGene00044185",0,0,0,0,0,0,0.0615020296284798,0,0,0,0,0,0.0350287640447392,0,0,0,0.118524783650786,0.052290069749724,0,0,0,0,0.219830192900261,0,0,0.0716391187987209,0,0,0,0,0.111127175161654,0.437976523932745,0,0,0,0,0,0,0,"F14F8.14","F14F8.14","","",NA,NA,NA,NA,NA,NA,NA,NA
"264","WBGene00044230",0.0359418153765268,0,0.0202093572193654,0.049045202707256,0,0.028224960727084,0.0922530444427196,0,0,0.0362344322838066,0,0,0,0,0,0,0.474099134603145,0.156870209249172,0.127615992249115,0,0,0,0.146553461933508,0,0.0719174767091656,0.214917356396163,0,0.0940553271056166,0,0.128436330065442,0,0.0875953047865491,0.0718090491106754,0,0.041814010528517,0,0,0,0,"C36E8.6","C36E8.6","","",NA,NA,NA,NA,NA,NA,NA,NA
"265","WBGene00044242",0,0.445214963140653,0,0,0,0.014112480363542,0.0307510148142399,0,0,0.10870329685142,0,0.042879710448752,0.105086292134217,0,0,0,0.118524783650786,0,0,0.0561647433237531,0,0.147022738095606,0.0732767309667538,0.12812502542481,0,0,0,0,0,0,0,0.437976523932745,0,0.0642899900292654,0.041814010528517,0,0,0,0,"C54C8.12","C54C8.12","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"266","WBGene00044273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspa-6","H12D21.14","Nematode Specific Peptide family, group A","","CBG30040 | WBGene00270986",70.5882,NA,NA,"CRE01691 | WBGene00078007",85.2941,NA,NA
"267","WBGene00044274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspa-7","H12D21.15","Nematode Specific Peptide family, group A","","CBG30040 | WBGene00270986",70.5882,NA,NA,"CRE01691 | WBGene00078007",85.2941,NA,NA
"268","WBGene00044337",0,0,0,0.0163484009024187,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspc-2","C03G5.9","Nematode Specific Peptide family, group C","","CBG14427 | WBGene00034931",67.3267,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396,"CJA15246 | WBGene00134450",56.4356
"269","WBGene00044340",0,0,0,0,0,0,0.0307510148142399,0,0,0.0362344322838066,0.074974675429007,0.171518841795008,0,0,0,0.0461264059097889,0,0,0,0,0,0.0735113690478028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspc-5","C03G5.12","Nematode Specific Peptide family, group C","","CBG14427 | WBGene00034931",67.3267,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396,"CJA15246 | WBGene00134450",56.4356
"270","WBGene00044357",0,0,0.0202093572193654,0,0,0,0,0,0,0.0362344322838066,0,0,0,0.0414088054085531,0,0.0922528118195779,0,0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspc-6","C03G5.13","Nematode Specific Peptide family, group C","","CBG14427 | WBGene00034931",67.3267,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396,"CJA15246 | WBGene00134450",56.4356
"271","WBGene00044429",0,0,0.0404187144387309,0.049045202707256,0,0.014112480363542,0,0.050046510724742,0,0,0,0.0857594208975041,0,0,0,0,0.118524783650786,0,0,0,0,0.0735113690478028,0.146553461933508,0.12812502542481,0,0.358195593993604,0,0,0,0.128436330065442,0.333381525484962,0.262785914359647,0,0,0,0,0,0,0,"T07H3.7","T07H3.7","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"272","WBGene00044473",0,0,0,0,0,0,0.0615020296284798,0,0,0,0,0,0,0,0,0,0.237049567301572,0.104580139499448,0,0,0,0,0.366383654833769,0.192187538137215,0,0,0,0,0,0,0,0.525571828719294,0,0,0,0,0,0,0,"F56D6.11","F56D6.11","DUF4200 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"273","WBGene00044524",0.0718836307530536,0,0.0202093572193654,0.0326968018048373,0,0.042337441090626,0.0307510148142399,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0,0,0,0.146553461933508,0,0.143834953418331,0.143278237597442,0.212605372537764,0,0,0,0,0.0875953047865491,0,0,0,0,0,0.0489835904971834,0,"Y73C8C.12","Y73C8C.12","","",NA,NA,NA,NA,NA,NA,NA,NA
"274","WBGene00044543",0,0.222607481570327,0,0.0163484009024187,0,0,0,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0.0638079961245576,0,0.0538747327341852,0.147022738095606,0,0.192187538137215,0.0719174767091656,0,0.212605372537764,0,0,0.128436330065442,0,0.0875953047865491,0.0359045245553377,0,0,0,0,0,0,"C53A3.3","C53A3.3","","",NA,NA,NA,NA,NA,NA,NA,NA
"275","WBGene00044560",0.0359418153765268,0,0,0.0326968018048373,0.520458510266921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719174767091656,0.214917356396163,0,0,0.168743306163974,0,0,0,0,0,0,0.0348961748069439,0,0,0,"C36C9.6","C36C9.6","EF-hand domain-containing protein","EF-Hand 1, calcium-binding site",NA,NA,NA,NA,NA,NA,NA,NA
"276","WBGene00044561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y75D11A.6","Y75D11A.6","Type II toxin-antitoxin system RelE/ParE family toxin","",NA,NA,NA,NA,NA,NA,NA,NA
"277","WBGene00044577",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0.0437896548166606,0,0,0,0,0,0,0,0,0,0,0.0716391187987209,0.212605372537764,0,0,0,0.111127175161654,0,0,0,0,0,0,0,0,"F43E12.1","F43E12.1","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"278","WBGene00044734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.16","Y19D10A.16","Aldose 1-epimerase","Aldose 1-/Glucose-6-phosphate 1-epimerase, Galactose mutarotase-like domain superfamily, Glycoside hydrolase-type carbohydrate-binding, Aldose 1-epimerase, Galactose mutarotase-like","CBG01119 | WBGene00024397",83.9394,"CBN05985 | WBGene00144710",84.2424,"CRE15893 | WBGene00081998",85.7576,"CJA14582 | WBGene00133786",70
"279","WBGene00044735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.17","Y19D10A.17","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,NA,NA,NA,NA
"280","WBGene00044775",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0.042879710448752,0,0.0828176108171063,0,0,0.355574350952359,0.052290069749724,0,0,0,0,0.0732767309667538,0.192187538137215,0,0.0716391187987209,0,0,0,0,0,0.262785914359647,0,0,0,0,0,0,0,"ZK1290.15","ZK1290.15","","",NA,NA,NA,NA,NA,NA,NA,NA
"281","WBGene00044778",0.0359418153765268,0,0,0.0653936036096746,0,0.042337441090626,0.0307510148142399,0,0.0411434742479498,0.0181172161419033,0,0,0.0700575280894783,0.0414088054085531,0,0,0.118524783650786,0,0,0,0,0.0735113690478028,0.146553461933508,0.25625005084962,0,0,0,0,0,0,0,0.700762438292393,0.0359045245553377,0,0.041814010528517,0.0697923496138878,0,0,0,"K09C6.10","K09C6.10","Transmembrane protein","7TM GPCR, serpentine receptor class bc (Srbc)","CBG21843 | WBGene00040524",75.817,"CBN08028 | WBGene00146753",73.8562,"CRE02528 | WBGene00068240",26.7974,"CJA15036 | WBGene00134240",50.9804
"282","WBGene00044794",0,0,0,0,0.0297404863009669,0,0,0,0,0,0,0,0,0,0,0,0,0.052290069749724,0,0,0.538747327341852,0,0.146553461933508,0,0.215752430127497,0.214917356396163,0,0.0940553271056166,0.25311495924596,0.128436330065442,0.111127175161654,0.0875953047865491,0,0,0,0,0,0,0,"Y59A8B.25","Y59A8B.25","DUF727 domain-containing protein","Tetratricopeptide-like helical domain superfamily","CBG05584 | WBGene00028004",74.4828,"CBN16533 | WBGene00155258",82.069,"CRE21276 | WBGene00069581",82.7586,"CJA07162 | WBGene00126366",38.6207
"283","WBGene00044801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC262.9","ZC262.9","Cytochrome C biogenesis protein","Tight junction protein, claudin-like","CBG30283 | WBGene00270521",41.1429,"CBN18355 | WBGene00157080",36,NA,NA,NA,NA
"284","WBGene00044802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC262.10","ZC262.10","Cytochrome C biogenesis protein","Tight junction protein, claudin-like","CBG30283 | WBGene00270521",41.1429,"CBN18355 | WBGene00157080",36,NA,NA,NA,NA
"285","WBGene00044889",0,0,0,0,0,0.014112480363542,0.0307510148142399,0,0,0.0181172161419033,0,0,0.0350287640447392,0,0,0,0.474099134603145,0.052290069749724,0.25523198449823,0,0,0.0735113690478028,0,0.320312563562024,0.0719174767091656,0.143278237597442,0.106302686268882,0,0,0,0,0.350381219146196,0,0,0,0,0,0,0,"T10D4.14","T10D4.14","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine chemoreceptor class i (Sri)","CBG19630 | WBGene00038812",50.8772,NA,NA,"Cre-sri-27.2 | WBGene00054572",44.7368,NA,NA
"286","WBGene00045209",0.10782544612958,0,0.0808374288774618,0.130787207219349,0,0.056449921454168,0.0307510148142399,0,0,0,0.149949350858014,0,0.0700575280894783,0.0414088054085531,0.131368964449982,0.0461264059097889,0,0.156870209249172,0,0,0,0,0,0.25625005084962,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0,0,0,0,0,0,0,0,"F13E9.16","F13E9.16","","",NA,NA,NA,NA,NA,NA,NA,NA
"287","WBGene00045298",0.0718836307530536,0,0,0.0817420045120933,0,0.014112480363542,0,0,0,0,0,0,0.0700575280894783,0.0828176108171063,0,0,0,0,0.0638079961245576,0.112329486647506,0.323248396405111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14695077149155,0.0306226097139205,"fbxc-12","C44C8.7","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"288","WBGene00045299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-11","C44C8.8","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"289","WBGene00045300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-10","C44C8.9","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"290","WBGene00045301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112329486647506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-9","C44C8.10","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"291","WBGene00045380",0,0,0.0202093572193654,0,0.0297404863009669,0.014112480363542,0.0307510148142399,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0,0,0.0735113690478028,0,0.448437588986834,0.143834953418331,0.143278237597442,0,0,0,0,0.111127175161654,0,0,0,0,0,0,0.0979671809943669,0,"W06G6.15","W06G6.15","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class h (Srh)","CBG04978 | WBGene00027551",85.8779,"CBN12226 | WBGene00150951",87.0229,"CRE12373 | WBGene00067974",88.1679,"CJA00104 | WBGene00119308",62.5954
"292","WBGene00045490",0,0,0,0,0,0,0.0615020296284798,0,0,0,0,0,0,0.0414088054085531,0,0.0461264059097889,0.118524783650786,0,0,0,0,0,0,0.12812502542481,0,0,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0.0979671809943669,0.061245219427841,"F14D7.14","F14D7.14","DUF2059 domain-containing protein","Protein of unknown function DUF4473",NA,NA,"CBN14327 | WBGene00153052",64.6018,"CRE08904 | WBGene00080865",59.292,NA,NA
"293","WBGene00045506",0,0,0.0404187144387309,0,0,0,0.0307510148142399,0,0,0,0.074974675429007,0,0,0,0.0437896548166606,0,0.237049567301572,0,0,0,0,0.147022738095606,0,0.320312563562024,0.287669906836662,0.143278237597442,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"F57G4.10","F57G4.10","FTH domain-containing protein","Domain of unknown function DUF38/FTH, Caenorhabditis species",NA,NA,NA,NA,NA,NA,NA,NA
"294","WBGene00045513",0.0718836307530536,0,0.202093572193654,0.0817420045120933,0,0.014112480363542,0.0307510148142399,0.150139532174226,0,0,0,0,0,0.0414088054085531,0,0,0,0.052290069749724,0,0,0,0,0.0732767309667538,0.25625005084962,0.143834953418331,0.214917356396163,0,0,0,0,0.111127175161654,0,0.0359045245553377,0,0.0836280210570339,0,0,0.0489835904971834,0.0306226097139205,"F14H3.14","F14H3.14","","",NA,NA,NA,NA,NA,NA,NA,NA
"295","WBGene00050894",0.287534523012215,0.222607481570327,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0.237049567301572,0.104580139499448,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0.175190609573098,0,0,0.0836280210570339,0,0.126211838746202,0,0,"F49H6.15","F49H6.15","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"296","WBGene00050929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F58D12.5","F58D12.5","C2H2-type domain-containing protein","Zinc finger C2H2-type",NA,NA,NA,NA,"CRE16263 | WBGene00068415",29.2373,"CJA22301 | WBGene00177873",19.0678
"297","WBGene00050955",0,0,0,0,0,0.028224960727084,0.153755074071199,0,0.0411434742479498,0,0,0,0,0,0,0,0,0,0.0638079961245576,0,0,0.0735113690478028,0,0.384375076274429,0,0,0,0,0,0,0,0.350381219146196,0,0,0,0,0.126211838746202,0,0,"C14A6.12","C14A6.12","Septation ring formation regulator EzrA","",NA,NA,NA,NA,NA,NA,NA,NA
"298","WBGene00050959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561647433237531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F26F2.9","F26F2.9","Transcription termination factor Rho","",NA,NA,NA,NA,NA,NA,NA,NA
"299","WBGene00050965",0,0,0,0.0163484009024187,0,0,0.0615020296284798,0,0,0,0,0,0,0,0,0.0461264059097889,0.118524783650786,0,0,0,0,0.220534107143408,0.0732767309667538,0.25625005084962,0.143834953418331,0,0,0,0,0,0.111127175161654,0.262785914359647,0,0,0,0,0,0,0.061245219427841,"F49H6.17","F49H6.17","Acyl-CoA thioesterase","",NA,NA,NA,NA,NA,NA,NA,NA
"300","WBGene00077464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0.168494229971259,0,0.147022738095606,0.0732767309667538,0,0,0,0,0,0,0,0.222254350323308,0.175190609573098,0,0,0,0,0,0,0,"Y70C5B.2","Y70C5B.2","G protein-coupled receptor","7TM GPCR, serpentine receptor class h (Srh)","CBG04978 | WBGene00027551",86.8182,"CBN12226 | WBGene00150951",87.2727,"CRE12373 | WBGene00067974",90,"CJA00104 | WBGene00119308",64.0909
"301","WBGene00077622",0,0,0,0.0326968018048373,0,0.07056240181771,0.0307510148142399,0,0,0.0181172161419033,0,0,0.175143820223696,0.124226416225659,0,0,0.237049567301572,0.209160278998896,0,0,0.0538747327341852,0,0.146553461933508,0,0.0719174767091656,0.143278237597442,0.106302686268882,0,0,0,0,0.0875953047865491,0,0,0,0,0,0.0979671809943669,0,"T25E12.14","T25E12.14","Peptidase_M75 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
