"","geneID","EE-SRS266838","L4-SRS266839","YA_female-SRS266840","YA_male-SRS266841","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"118","WBGene00139261",0.0579297768872298,0.0586980829763732,0,0,"CBN00536","CBN00536","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-190 | WBGene00005404",36.858,NA,NA,"CRE09299 | WBGene00080948",58.3082,NA,NA
"119","WBGene00139264",0,0,0,0,"CBN00539","CBN00539","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)","F38H12.5 | WBGene00018190",41.0596,"CBG01296 | WBGene00024556",50.3311,"CRE08776 | WBGene00056704",44.0397,"CJA05441 | WBGene00124645",31.1258
"120","WBGene00139267",0,0.234792331905493,0.537760464280874,0,"CBN00542","CBN00542","Membrane protein E3","",NA,NA,NA,NA,NA,NA,NA,NA
"121","WBGene00139269",0.0579297768872298,0,0,0,"CBN00544","CBN00544","PRE_C2HC domain-containing protein","",NA,NA,NA,NA,NA,NA,"CJA24064 | WBGene00179636",34.965
"122","WBGene00139272",0.318613772879764,0,0,0,"CBN00547","CBN00547","","",NA,NA,NA,NA,NA,NA,NA,NA
"123","WBGene00139287",0,0,0,0,"CBN00562","CBN00562","G protein-coupled receptor","7TM GPCR, serpentine receptor class r (Str)","str-92 | WBGene00006150",58.1673,NA,NA,"CRE06337 | WBGene00067397",66.9323,NA,NA
"124","WBGene00139297",0,0.117396165952746,0,0,"Cbn-ugt-30","CBN00572","glucuronosyltransferase","UDP-glucuronosyl/UDP-glucosyltransferase","ugt-30 | WBGene00011340",63.3459,"CBG17917 | WBGene00037427",20.3008,NA,NA,"Cjp-ugt-28 | WBGene00127892",59.7744
"125","WBGene00139301",0.173789330661689,0,0,0,"Cbn-ran-5.2","CBN00576","RanBD1 domain-containing protein","Ran binding domain, PH-like domain superfamily, Ran binding protein RanBP1-like","ran-5 | WBGene00004306",67.03,"Cbr-ran-5 | WBGene00025597",66.7575,"Cre-ran-5 | WBGene00054002",69.4823,"Cjp-ran-5 | WBGene00131472",64.3052
"126","WBGene00139312",0.0868946653308446,0,0,0,"CBN00587","CBN00587","Actin-related protein 8","",NA,NA,NA,NA,NA,NA,NA,NA
"127","WBGene00139313",0,0,0,0.130267123157404,"CBN00588","CBN00588","DUF268 domain-containing protein","Protein of unknown function DUF268, Caenorhabditis species","W08G11.1 | WBGene00012346",64.6865,NA,NA,"CRE09041 | WBGene00063648",82.5082,"CJA17117 | WBGene00136321",58.4158
"128","WBGene00139322",0,0.0293490414881866,0,0,"CBN00597","CBN00597","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"129","WBGene00139328",0,0.0586980829763732,0,0,"Cbn-mics-1","CBN00603","PDZ domain-containing protein","PDZ domain, PDZ superfamily","mics-1 | WBGene00011890",83.2765,"Cbr-mics-1 | WBGene00031203",85.6655,"Cre-mics-1 | WBGene00065038",77.1331,"Cjp-mics-1 | WBGene00127019",64.1638
"130","WBGene00139331",0,0.0586980829763732,0,0,"CBN00606","CBN00606","RING-type domain-containing protein","Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, RING-type, conserved site, Zinc finger, RING-type, eukaryotic",NA,NA,NA,NA,NA,NA,NA,NA
"131","WBGene00139340",0.550332880428683,0,0,0,"CBN00615","CBN00615","PH domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"132","WBGene00139341",0,0,0,0,"CBN00616","CBN00616","DUF3265 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"133","WBGene00139342",0.11585955377446,0,0,0,"Cbn-srv-16","CBN00617","CBN-SRV-16 protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class v (Srv)","srv-16 | WBGene00005727",79.3333,"Cbr-srv-16.2 | WBGene00023731",75,"Cre-srv-16 | WBGene00061304",84,NA,NA
"134","WBGene00139346",0.579297768872298,0,0,0,"CBN00621","CBN00621","Fibronectin type-III domain-containing protein","Fibronectin type III, Immunoglobulin-like fold, Fibronectin type III superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"135","WBGene00139349",0,0.117396165952746,0,0.521068492629616,"CBN00624","CBN00624","BTB domain-containing protein","BTB/POZ domain, Potassium channel tetramerisation-type BTB domain, SKP1/BTB/POZ domain superfamily, BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1/2/3",NA,NA,NA,NA,NA,NA,NA,NA
"136","WBGene00139353",0,0,0,0,"CBN00628","CBN00628","Tnp_DDE_dom domain-containing protein","",NA,NA,NA,NA,NA,NA,"CJA22359 | WBGene00177931",16.2264
"137","WBGene00139364",0,0.0586980829763732,0,0,"Cbn-spp-16.2","CBN00639","CBN-SPP-16 protein","Saposin B type domain, Saposin-like","spp-16 | WBGene00005001",74.7573,"Cbr-spp-16 | WBGene00031273",77.6699,"Cre-spp-16 | WBGene00066226",69.9029,"Cjp-spp-16 | WBGene00134658",50.4854
"138","WBGene00139370",0,0,0,0,"CBN00645","CBN00645","DUF1713 domain-containing protein","","Y54G9A.7 | WBGene00013210",85.3282,"CBG20698 | WBGene00039634",91.1197,"CRE11836 | WBGene00057571",88.417,"CJA02562 | WBGene00121766",82.6255
"139","WBGene00139382",0,0,0,0,"CBN00657","CBN00657","CBN-OTPL-4 protein","Otopetrin","otpl-4 | WBGene00018477",50.2326,"Cbr-otpl-4 | WBGene00024724",53.0233,"Cre-otpl-4 | WBGene00053113",54.8837,"Cjp-otpl-4 | WBGene00121579",1.39535
"140","WBGene00139384",0,0,0,0,"CBN00659","CBN00659","Rab-GAP TBC domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"141","WBGene00139388",0.0579297768872298,0.352188497858239,0.201660174105328,0.260534246314808,"CBN00663","CBN00663","Amino_oxidase domain-containing protein","Amine oxidase, FAD/NAD(P)-binding domain superfamily",NA,NA,"CBG23432 | WBGene00041792",76.1488,"CRE27085 | WBGene00052480",76.1488,NA,NA
"142","WBGene00139394",0,0,0,0,"CBN00669","CBN00669","","","C16C8.19 | WBGene00015856",16.9675,"CBG17769 | WBGene00037312",40.0722,"CRE06575 | WBGene00067431",45.8484,NA,NA
"143","WBGene00139396",0,0.0586980829763732,0,0,"CBN00671","CBN00671","DUF572-domain-containing protein","Saf4/Yju2 protein","ZK1307.9 | WBGene00014250",70.9443,"CBG01066 | WBGene00024355",70.9443,"CRE06986 | WBGene00067272",72.6392,NA,NA
"144","WBGene00139398",0,0.0293490414881866,0,0,"CBN00673","CBN00673","CYCLIN domain-containing protein","Cyclin, N-terminal, Cyclin-like domain, Cyclin-like superfamily, Cyclin","R02F2.1 | WBGene00019831",93.2476,"CBG05210 | WBGene00027722",77.1704,"CRE04753 | WBGene00055664",93.2476,"CJA13772 | WBGene00132976",83.6013
"145","WBGene00139406",0.0289648884436149,0.322839456370052,0,0.260534246314808,"CBN00681","CBN00681","","",NA,NA,NA,NA,NA,NA,NA,NA
"146","WBGene00139407",0,0,0.134440116070219,0,"CBN00682","CBN00682","Ferredoxin--NADP(+) reductase","",NA,NA,NA,NA,NA,NA,NA,NA
"147","WBGene00139411",0.492403103541453,0.0586980829763732,0,0,"CBN00686","CBN00686","","",NA,NA,NA,NA,NA,NA,NA,NA
"148","WBGene00139414",0,0.528282746787359,0,0.130267123157404,"CBN00689","CBN00689","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box A protein FB224, Mos1 transposase, HTH domain",NA,NA,NA,NA,NA,NA,NA,NA
"149","WBGene00139415",0,0,0,0,"CBN00690","CBN00690","Polysaccharide biosynthesis protein","7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,NA,NA,NA,NA
"150","WBGene00139419",0,0,0.134440116070219,0.260534246314808,"CBN00694","CBN00694","t-SNARE coiled-coil homology domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"151","WBGene00139422",0.11585955377446,0.234792331905493,0,0,"CBN00697","CBN00697","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-68 | WBGene00006130",42.4658,NA,NA,"CRE17669 | WBGene00073981",51.3699,NA,NA
"152","WBGene00139430",0.0579297768872298,0.0586980829763732,0,0,"Cbn-skr-17.1","CBN00705","Skp1-related protein","S-phase kinase-associated protein 1-like, SKP1/BTB/POZ domain superfamily, SKP1 component, dimerisation, SKP1 component, POZ domain, S-phase kinase-associated protein 1, SKP1-like, dimerisation domain superfamily","skr-17 | WBGene00004823",79.3296,"Cbr-skr-17 | WBGene00033810",76.5363,"Cre-skr-17 | WBGene00057685",81.5642,NA,NA
"153","WBGene00139432",0,0,0,0,"CBN00707","CBN00707","","",NA,NA,NA,NA,NA,NA,NA,NA
"154","WBGene00139434",0,0,0,0,"CBN00709","CBN00709","LITAF domain-containing protein","LPS-induced tumour necrosis factor alpha factor, LITAF domain containing protein","Y40H7A.11 | WBGene00012748",43.5294,"CBG06365 | WBGene00028657",77.6471,NA,NA,NA,NA
"155","WBGene00139436",0.144824442218074,0.0586980829763732,0,0,"CBN00711","CBN00711","Prothymosin alpha-like","",NA,NA,NA,NA,NA,NA,NA,NA
"156","WBGene00139443",0.318613772879764,0.528282746787359,0,0,"CBN00718","CBN00718","Leguminosin group486 secreted peptide","","F43G6.16 | WBGene00219294",66.1538,"CBG30032 | WBGene00270978",84.6154,NA,NA,NA,NA
"157","WBGene00139448",0.11585955377446,0.733726037204665,0,0,"CBN00723","CBN00723","","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,"CBG26488 | WBGene00087902",42.4,NA,NA,NA,NA
"158","WBGene00139449",0,0.0586980829763732,0,0,"CBN00724","CBN00724","HMG box domain-containing protein","High mobility group box domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"159","WBGene00139452",0.463438215097838,0.0293490414881866,0,0,"CBN00727","CBN00727","USP domain-containing protein","Ubiquitin specific protease domain, Papain-like cysteine peptidase superfamily",NA,NA,"CBG09120 | WBGene00030780",14.6444,NA,NA,NA,NA
"160","WBGene00139458",0,0.117396165952746,0,0,"CBN00733","CBN00733","","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,"CBG16980 | WBGene00036763",17.6904,NA,NA,NA,NA
"161","WBGene00139459",0,0,0,0,"CBN00734","CBN00734","TIL domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"162","WBGene00139466",0,0.0586980829763732,0,0.781602738944425,"CBN00741","CBN00741","RNPS1","",NA,NA,NA,NA,NA,NA,NA,NA
"163","WBGene00139475",0.260683995992534,0,0,0,"CBN00750","CBN00750","Secreted metalloprotease","",NA,NA,NA,NA,NA,NA,NA,NA
"164","WBGene00139481",0.11585955377446,0.17609424892912,0,0,"CBN00756","CBN00756","","",NA,NA,NA,NA,NA,NA,NA,NA
"165","WBGene00139482",0,0.117396165952746,0,0,"CBN00757","CBN00757","RING-type domain-containing protein","Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, RING-type, conserved site, Zinc finger, RING-type, eukaryotic",NA,NA,NA,NA,"CRE10565 | WBGene00068968",23.3129,NA,NA
"166","WBGene00139484",0,0,0,0,"CBN00759","CBN00759","M protein","",NA,NA,NA,NA,NA,NA,NA,NA
"167","WBGene00139486",0,0,0,0,"CBN00761","CBN00761","DUF5110 domain-containing protein","",NA,NA,NA,NA,"CRE27310 | WBGene00052317",24.4681,NA,NA
"168","WBGene00139492",0,0,0,0,"CBN00767","CBN00767","","",NA,NA,NA,NA,NA,NA,NA,NA
"169","WBGene00139493",0,0.0586980829763732,0,0,"CBN00768","CBN00768","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-121 | WBGene00006172",54.5817,NA,NA,NA,NA,NA,NA
"170","WBGene00139495",0,0,0,0.260534246314808,"CBN00770","CBN00770","SERPIN domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"171","WBGene00139497",0,0,0,0,"CBN00772","CBN00772","","",NA,NA,NA,NA,NA,NA,NA,NA
"172","WBGene00139500",0,0,0,0,"Cbn-srx-130","CBN00775","CBN-SRX-130 protein","7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,"CBG11470 | WBGene00032581",35.0158,NA,NA,NA,NA
"173","WBGene00139501",0,0,0,0,"CBN00776","CBN00776","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,"CRE12091 | WBGene00084588",46.8153,"CJA17934 | WBGene00137137",17.8344
"174","WBGene00139503",0.202754219105304,0,0,0,"CBN00778","CBN00778","28S ribosomal protein S36, mitochondrial","",NA,NA,NA,NA,NA,NA,NA,NA
"175","WBGene00139504",0,0,0,0,"CBN00779","CBN00779","Pre-mRNA-splicing factor 38B","",NA,NA,NA,NA,NA,NA,NA,NA
"176","WBGene00139506",0.0579297768872298,0,0,0,"CBN00781","CBN00781","RRM domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"177","WBGene00139509",0,0.0586980829763732,0.134440116070219,0,"CBN00784","CBN00784","LIM zinc-binding domain-containing protein","Zinc finger, LIM-type","ZK622.4 | WBGene00022782",100,"CBG30137 | WBGene00270461",100,"CRE11757 | WBGene00080246",100,"CJA01787 | WBGene00120991",100
"178","WBGene00139510",0,0.0586980829763732,0,0,"CBN00785","CBN00785","CW domain-containing protein","C-type lectin-like, PAN-3 domain, C-type lectin-like/link domain superfamily, C-type lectin fold",NA,NA,NA,NA,"Cre-clec-102.2 | WBGene00060600",33.8983,NA,NA
"179","WBGene00139511",0.839981764864831,0,0,0,"CBN00786","CBN00786","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"180","WBGene00139517",0,0,0,0.260534246314808,"CBN00792","CBN00792","","",NA,NA,NA,NA,NA,NA,NA,NA
"181","WBGene00139526",0.347578661323379,0.0293490414881866,0,0,"CBN00801","CBN00801","BHLH domain-containing protein","Helix-loop-helix DNA-binding domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"182","WBGene00139532",0,0.205443290417306,0.268880232140437,0,"CBN00807","CBN00807","Nematode Specific Peptide family, group C","","nspc-7 | WBGene00015392",67.3267,"CBG01113 | WBGene00024391",57.4257,"CRE03544 | WBGene00074111",63.3663,"CJA15246 | WBGene00134450",57.4257
"183","WBGene00139533",0,0.146745207440933,0.134440116070219,0.260534246314808,"CBN00808","CBN00808","","",NA,NA,NA,NA,NA,NA,NA,NA
"184","WBGene00139534",0.0579297768872298,0.381537539346426,0,0.521068492629616,"CBN00809","CBN00809","","",NA,NA,NA,NA,NA,NA,NA,NA
"185","WBGene00139536",0.173789330661689,0,0,0,"CBN00811","CBN00811","MED15","",NA,NA,NA,NA,NA,NA,NA,NA
"186","WBGene00139537",0.0289648884436149,0.0586980829763732,0,0,"CBN00812","CBN00812","MIF4G domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"187","WBGene00139539",0.405508438210608,0,0,0,"CBN00814","CBN00814","","Histone acetyltransferase Rtt109/CBP, CBP/p300-type histone acetyltransferase domain",NA,NA,NA,NA,"CRE22476 | WBGene00066921",19.0332,NA,NA
"188","WBGene00139544",0.144824442218074,0.0586980829763732,0,0,"CBN00819","CBN00819","Transmembrane domain-containing protein","7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,NA,NA,NA,NA
"189","WBGene00139554",0.347578661323379,0.0293490414881866,0,0,"CBN00829","CBN00829","C2H2-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"190","WBGene00139562",0,0.410886580834612,0,0.521068492629616,"CBN00837","CBN00837","","","F56C4.2 | WBGene00010145",40.2685,"CBG04427 | WBGene00027096",32.2148,"CRE11075 | WBGene00059238",36.9128,NA,NA
"191","WBGene00139563",0.0579297768872298,0.117396165952746,0,0.130267123157404,"CBN00838","CBN00838","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"192","WBGene00139570",0.173789330661689,0,0,0,"CBN00845","CBN00845","CBN-FBXC-17 protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"193","WBGene00139574",0,0,0,0,"CBN00849","CBN00849","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"194","WBGene00139580",0.173789330661689,0.0293490414881866,0,0,"CBN00855","CBN00855","","",NA,NA,NA,NA,NA,NA,NA,NA
"195","WBGene00139581",0,0,0,0.260534246314808,"CBN00856","CBN00856","CW domain-containing protein","C-type lectin-like, PAN-3 domain, C-type lectin-like/link domain superfamily, C-type lectin fold",NA,NA,NA,NA,"Cre-clec-102.2 | WBGene00060600",34.5588,NA,NA
"196","WBGene00139583",0.521367991985068,0,0.134440116070219,0,"CBN00858","CBN00858","Protein kinase domain-containing protein","Protein kinase domain, Protein kinase-like domain superfamily, Protein kinase, ATP binding site","ZC373.3 | WBGene00013868",14.8387,"CBG16237 | WBGene00036243",17.0968,"CRE31224 | WBGene00072445",20.9677,NA,NA
"197","WBGene00139584",0,0,0,0,"CBN00859","CBN00859","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold",NA,NA,NA,NA,"Cre-clec-125.2 | WBGene00067425",34.1584,NA,NA
"198","WBGene00139585",0,0,0,0,"CBN00860","CBN00860","CPSase_sm_chain domain-containing protein","Carbamoyl-phosphate synthase small subunit, N-terminal domain, Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"199","WBGene00139586",0.0579297768872298,0,0,0,"CBN00861","CBN00861","U-box domain-containing protein","U-box domain, Zinc finger, RING/FYVE/PHD-type, Ubiquitin conjugation factor E4, core, Ubiquitin conjugation factor E4","ufd-2 | WBGene00006734",73.8636,"Cbr-ufd-2 | WBGene00034119",73.8636,"Cre-ufd-2 | WBGene00053774",74.7727,"Cjp-ufd-2 | WBGene00132785",69.3182
"200","WBGene00139588",0.0289648884436149,0.0293490414881866,0,0,"CBN00863","CBN00863","PSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"201","WBGene00139589",0,0,0,0,"CBN00864","CBN00864","","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"202","WBGene00139596",0,0.381537539346426,0,0,"CBN00871","CBN00871","SVWC domain-containing protein","Nematode insulin-like peptide, beta type",NA,NA,NA,NA,NA,NA,NA,NA
"203","WBGene00139598",0,0,0,0,"CBN00873","CBN00873","EFG_C domain-containing protein","Elongation factor EFG, domain V-like, EF-G domain III/V-like",NA,NA,NA,NA,NA,NA,NA,NA
"204","WBGene00139600",0.0579297768872298,0,0,0,"CBN00875","CBN00875","Transmembrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"205","WBGene00139601",0,0,0,0,"CBN00876","CBN00876","Ricin B-type lectin domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"206","WBGene00139605",0.0868946653308446,0.117396165952746,0,0,"CBN00880","CBN00880","","",NA,NA,NA,NA,NA,NA,NA,NA
"207","WBGene00139606",0,0.0586980829763732,0,0,"CBN00881","CBN00881","Coiled-coil domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"208","WBGene00139607",0.289648884436149,0,0.134440116070219,0,"CBN00882","CBN00882","","",NA,NA,NA,NA,NA,NA,NA,NA
"209","WBGene00139608",0.144824442218074,0,0,0,"CBN00883","CBN00883","Peptidase S1 domain-containing protein","Peptidase S1, PA clan",NA,NA,NA,NA,NA,NA,NA,NA
"210","WBGene00139609",0,0,0,0,"CBN00884","CBN00884","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,"CBG19578 | WBGene00038770",29.0984,"CRE16187 | WBGene00065410",23.3607,NA,NA
"211","WBGene00139611",0,0,0,0,"CBN00886","CBN00886","Transcriptional regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"212","WBGene00139619",0,0,0,0,"CBN00894","CBN00894","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,NA,NA,"CRE27521 | WBGene00052722",54.417,NA,NA
"213","WBGene00139628",0.144824442218074,0.17609424892912,0,0,"CBN00903","CBN00903","MADF domain-containing protein","Protein LIN-8",NA,NA,NA,NA,NA,NA,NA,NA
"214","WBGene00139630",0,0,0,0,"CBN00905","CBN00905","Transposase","","T28C6.5 | WBGene00012120",52.7473,"CBG30869 | WBGene00271434",0,"CRE19460 | WBGene00071023",52.7473,NA,NA
"215","WBGene00139641",0,0.0586980829763732,0.268880232140437,0,"CBN00916","CBN00916","Nanos-type domain-containing protein","Nanos/Xcat2, Zinc finger, nanos-type, Nanos domain superfamily",NA,NA,NA,NA,NA,NA,"Cjp-nos-1 | WBGene00134948",20.8333
"216","WBGene00139643",0,0,0,0,"CBN00918","CBN00918","Ubiquitin-like domain-containing protein","Uncharacterized strongylid L4 protein","numr-1 | WBGene00017270",28.4574,"Cbr-numr-1 | WBGene00042194",41.7553,NA,NA,"CJA37166 | WBGene00213013",30.5851
"217","WBGene00139644",0.405508438210608,0.234792331905493,0.134440116070219,0,"CBN00919","CBN00919","FBA_2 domain-containing protein","",NA,NA,"CBG27430 | WBGene00088844",20.241,"CRE16604 | WBGene00081849",15.6627,NA,NA
"218","WBGene00139658",0,0.469584663810985,0.201660174105328,0,"CBN00933","CBN00933","G_PROTEIN_RECEP_F1_2 domain-containing protein","G protein-coupled receptor, rhodopsin-like, GPCR, rhodopsin-like, 7TM, Serpentine type 7TM GPCR chemoreceptor Srsx",NA,NA,"CBG12147 | WBGene00033141",82.9861,NA,NA,NA,NA
"219","WBGene00139663",0,0,0,0,"CBN00938","CBN00938","Ac110-like protein","",NA,NA,NA,NA,NA,NA,NA,NA
"220","WBGene00139670",0,0,0,0,"CBN00945","CBN00945","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBG17932 | WBGene00037437",36.1538,NA,NA,NA,NA
"221","WBGene00139671",0,0,0,0,"CBN00946","CBN00946","Galectin","Galectin, carbohydrate recognition domain, Concanavalin A-like lectin/glucanase domain superfamily, Galectin-like","lec-12 | WBGene00017080",86.0465,"Cbr-lec-12 | WBGene00028707",86.3787,"Cre-lec-12 | WBGene00062177",89.701,"Cjp-lec-12 | WBGene00126832",79.7342
"222","WBGene00139676",0,0,0,0,"CBN00951","CBN00951","G protein-coupled receptor","7TM GPCR, serpentine receptor class r (Str)","str-139 | WBGene00006186",28.2007,"CBG11375 | WBGene00032499",12.6298,"CRE05683 | WBGene00052985",35.6401,NA,NA
"223","WBGene00139679",0,0,0,0,"Cbn-smu-2.1","CBN00954","","Protein RED, C-terminal, RED-like, N-terminal, Protein Red-like","smu-2 | WBGene00004896",82.6248,"Cbr-smu-2 | WBGene00037303",83.3641,"Cre-smu-2 | WBGene00067433",84.4732,"Cjp-smu-2 | WBGene00126498",76.7098
"224","WBGene00139682",0,0,0,0,"CBN00957","CBN00957","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class a (Sra)","sra-7 | WBGene00005033",67.6113,NA,NA,"CRE03082 | WBGene00071552",36.4372,NA,NA
